,author.properties.friends,author.properties.status_count,author.properties.verified,content.body,location.country,properties.platform,properties.sentiment,location.latitude,location.longitude
540,513,7525.0,False,@Prugie_LoL These are advanced https://t.co/kDocjOeQX4,GB,twitter,-1.0,54.984881721800384,-1.5710735
541,887,5129.0,False,@ChloeL_TrinityX @WTWildcatsRL can't wait 😘,GB,twitter,-1.0,53.6792051971325,-1.5085449999999998
542,1361,1441.0,False,Have a fresh look at art @NudeTinCan @HertsCreatives @WestHertsDrive @StAlbansDNews @SmokeHouseDeli @Art_promoter https://t.co/BVa917gefM,GB,twitter,0.0,51.75244984571884,-0.3204420000000001
543,2498,35488.0,False,@Prototype19980 @trent_zafficz @alexxisfalcon I saw him with my own two eyes at the previous show. He attacked her!,GB,twitter,1.0,53.18910568029201,-2.519759
544,783,3575.0,False,Your just showing you age....#oldtimmer!!😂😂....not that I can talk. X https://t.co/ufKlXu6meO,GB,twitter,-1.0,55.84518757887823,-3.0502590000000005
545,379,11362.0,False,@TheSun @Busted Thank God for that. So in LOVE with 'easy' 💓,GB,twitter,1.0,53.9394953936082,-1.2074825000000002
546,2256,51234.0,False,take me to the V&A & I'll probs wana marry u (I did a fab social media workshop w samsung the… https://t.co/CS9Q2b8m65,GB,twitter,0.0,51.49665411,-0.17228245
547,393,9336.0,False,@HCTriathlon I like the last bit.,GB,twitter,-1.0,53.36274027216741,-3.0394275000000004
548,2537,3920.0,False,@CurtPiddy top comment. Accusing you of scamming as you didn't give the card back 😁 https://t.co/M8OgYSjdOJ,GB,twitter,0.0,51.37116768457937,0.5824535000000001
549,10386,90631.0,False,@C0URTN3Y_23 I'm crazy,GB,twitter,-1.0,51.49704302186007,-3.1798
550,464,5378.0,False,@heddgwynfor @JonathanPlaid @WalesStrongerIn ma'r baneri dros y gwledydd anghywir yn spino fi mas,GB,twitter,0.0,52.41214485808566,-4.001617
551,854,3688.0,False,@DrunkenOldQrow @FancyWeiss ,GB,,1.0,52.052777,-2.702861
552,|| TELL ME YOUR NAME! XD,,twitter,,,,,,
553,844,12384.0,False,In 4 days I'll never have to see the fat headed cunt ever again 🤘🏽🤘🏽🤘🏽🤘🏽 #comefaster4days,GB,twitter,-1.0,51.28594214670877,-2.4810844999999992
554,286,13686.0,False,I will fight anyone who hurts @alex_saskarth because she is a fucking precious cinnamon bun who deserves the world,GB,twitter,0.0,55.82755224165754,-4.0624
555,1183,6026.0,False,"Play along if you're bored 
SGFG :: Skip or Play.",GB,twitter,-1.0,51.85938211625717,0.5301245
556,87,7273.0,False,@Kathj40 @LadyMacBeauty I must say I do despise Pepper Pig😡😡😡😡 xx,GB,twitter,0.0,51.61191284168327,-0.2108945
557,907,104141.0,False,@WilsonJamesp see u Tom James - I'm bringing chocolate for u lovely. My sis in law can't wait to see ur charleston #alexsfavdance,GB,twitter,1.0,51.12773719364318,-0.1868325
558,524,1876.0,False,#TheBigCAndMe  https://t.co/kwaRdzq7cW,GB,twitter,-1.0,53.802038177843606,-1.5654900000000005
559,309,9657.0,False,@FootySuperTips what's next my friend,GB,twitter,-1.0,51.45255330711058,-0.9820305
560,3537,21588.0,False,@AlishaHarden1 @QueenBrody_ shannon to me to tell you dont be harsh on her fiance he hasnt done nothing to you,GB,twitter,-1.0,51.39781057661456,-0.252754
561,226,2586.0,False,Catching up with #carsos where @fuzztownshend restored the Singer.  Proper made me fill up! Well done Fuzz & Tim,GB,twitter,1.0,53.34254584828677,-1.275379
562,575,5117.0,False,"@AndyNaylorArgus that's a blow, especially after the recruitment we've seen over past season",GB,twitter,-1.0,50.831351509424366,-0.3900409999999999
563,2468,84341.0,False,"@jessphillips stay strong, what you are doing is great -don't let the pond life get you down! X",GB,twitter,1.0,50.207002705561365,-5.068740999999999
564,1422,35604.0,False,@LunchandL   DM'd you facebook,GB,twitter,-1.0,51.46034516709653,-0.1154059999999999
565,374,3325.0,False,@alantweedie so what night are we going to the park to test drive it lol,GB,twitter,-1.0,54.56671946897897,-5.883101
566,1747,13080.0,False,@Dwalingen The Lisbon  Treaty:https://t.co/eelNLqExl9  and how EU makes Law:  https://t.co/Jfouv8zryJ  Remain must explain,GB,twitter,0.0,51.02295143263842,-3.927119
567,172,7545.0,False,I'd suggest pulling up the drawbridge for 5 years. Clear out the filth we are currently entertaining then re-start. https://t.co/Ktz8BOuCmX,GB,twitter,-1.0,52.08798960493797,-1.6498325
568,1987,28661.0,False,@EmmieWadee @_remymartin loooooooooool,GB,twitter,-1.0,52.50225990679245,-0.7580544999999999
569,1122,19206.0,False,80  https://t.co/lh3j2rbXhX,GB,twitter,0.0,51.59585202771581,-0.3370625
570,1178,15923.0,False,Practical assessment week... @ The University of Northampton https://t.co/CJT8kgbGts,GB,twitter,0.0,52.27195176,-0.88308485
571,631,2886.0,False,I'm currently 3rd in my companies daily step count challenge IN THE COUNTRY. I wasn't bothered b4 but now I want win https://t.co/33QAl86EZx,GB,twitter,-1.0,53.456983702037085,-2.233480000000001
572,289,3840.0,False,I love this program already!!! 😍😂👴🏼 @Channel4 #secretsofgrowingold,GB,twitter,1.0,52.49405270288055,-1.8906405
573,2399,25008.0,True,@NClibbens @officialcufc Still on the same number Nigel?,GB,twitter,1.0,53.32361549801847,-2.2338195000000005
574,141,654.0,False,Had enough #nomore,GB,twitter,-1.0,52.083073386764354,0.4332009999999999
575,125,14196.0,False,ask me if I feel shit,GB,twitter,-1.0,51.02295143263842,-3.927119
576,1243,59346.0,False,@bexhoops is the cricket show on talk sport 2 called cricket week?,GB,twitter,1.0,51.57044795545623,0.4571355
577,296,1069.0,False,"@Nastybtw Not too sure about this, ops? @InFaDream @AItimus @AxisDesigns_ :)",GB,twitter,1.0,51.599263128359,-0.018734
578,358,419.0,False,#little@ixcarpoolkaraoke https://t.co/M4YBM198df,GB,twitter,0.0,53.70184613556756,-1.664672
579,313,9430.0,False,"@EdsmumTracey @30DaysWild Go for it , why not ! :-)",GB,twitter,1.0,53.01941871958767,-2.1540125
580,474,4290.0,False,Fucking nonce  https://t.co/CXESngvsFZ,GB,twitter,-1.0,52.49405270288055,-1.8906405
581,969,13279.0,False,@willynufc haha as if! Can't believe I'll be next year I'll be 30,GB,twitter,-1.0,54.82073746095298,-1.6271020000000005
582,214,56265.0,False,@Pz_Jaii nice,GB,twitter,-1.0,52.5801490926246,-2.147965
583,727,19585.0,False,omfg my neighbour just tried to recruit me to help her raid the midgies for toys for her grandson 😷,GB,twitter,0.0,55.85839558130999,-4.2417515
584,2217,79947.0,False,Long 😢 https://t.co/3EOHeMZXrT,GB,twitter,-1.0,52.59227235125538,-2.1064074999999995
585,252,4027.0,False,What a fucking weirdo #loveisland,GB,twitter,-1.0,53.75172380053243,-2.378431999999999
586,234,2924.0,False,Just did a photoshoot with my cousin. It was so much fun 💥😘👄 @ Southampton https://t.co/NKwdt7oZsU,GB,twitter,0.0,50.9,-1.4
587,229,220.0,False,"""@VirginTrains: #WhenIWasYoung this guy was an absolute hero looking after everyone's favourite trains! 👇🚄 https://t.co/ChJo2p4Az5""",GB,twitter,0.0,51.3729299,-0.0925956
588,529,5376.0,False,@JOEA1HA11AK they're brilliant 😂😂,GB,twitter,1.0,51.84591488588173,1.24353
589,662,3547.0,False,AND By-election. If more go to vote then Tories could loose seats an Majority lost https://t.co/H77v1eIL0k,GB,twitter,0.0,51.44385985231367,0.13187
590,92,818.0,False,"I'm too protective over what's mine, people need to really leave what's mine alone🙂",GB,twitter,-1.0,53.802038177843606,-1.5654900000000005
591,2903,6450.0,False,@Shazza_45 like November at the moment,GB,twitter,-1.0,51.39781057661456,-0.252754
592,775,9651.0,False,"@rossitermike wouldn't let me edit so I had to! A replacement, more accurate, tweet replaced it. :)",GB,twitter,-1.0,53.47534904324797,-2.3495664999999994
593,1418,16438.0,False,"@BachirLoussahi Hey there was wondering if you want to make some coins?possibly double yours by trading, if your interested follow for dm",GB,twitter,-1.0,52.98533808533774,-1.1140985000000003
594,1767,45186.0,False,"Shearer...scores! England lead Scotland at Wembley!
@BBCSport online",GB,twitter,-1.0,51.5318730198455,-3.382911499999999
595,2200,24621.0,False,@corrieatkinson happy birthday bro😎,GB,twitter,0.0,55.82757370569622,-3.697002
596,104,375.0,False,My bedrooms really messy and I don't have cele here to help me get through it,GB,twitter,-1.0,51.75244984571884,-0.3204420000000001
597,440,11300.0,False,Wish I had the balls to speak my mind👍🏼,GB,twitter,-1.0,52.23888471672323,-0.8829510000000002
598,824,14695.0,False,"@Gruvem well it's my birthday week so I'll be starting on Monday, I suggest you do the same 😂😩",GB,twitter,1.0,51.47951871451352,0.1618535
599,1388,3642.0,False,. @strongie @bowelcancer thanks Keith 👍🏼😀,GB,twitter,-1.0,51.14107968851924,-0.04936
600,281,1617.0,False,Bristol in November 🎵,GB,twitter,-1.0,53.77262204822704,-2.3807945
601,185,27335.0,False,@Sarah_FTHC I'm so sorry but this killed me. And reminded me of our convo earlier. 😂😂😂 https://t.co/tm6HVa00jQ,GB,twitter,-1.0,51.4310732371099,-2.6590935
602,497,27998.0,False,New gmix for @SandCFestival. Bits from you lot in here @MajoraUK @manlikenuva @theOGMrFox @murlo @lorenzo_bitw https://t.co/OZl6Z7NcPf,GB,twitter,-1.0,52.20098398787838,0.1359159999999999
603,531,13577.0,False,Love Hotel Inspector..will have to I player 'Versailles' now..,GB,twitter,-1.0,51.49839328713241,-0.216108
604,60,1009.0,False,@OfficialTM_3 @Billknowles_HPS @MattSiniscalchi looks a more like gymnastics than football haha,GB,twitter,-1.0,50.74393070677674,-1.7460660000000003
605,23,216.0,False,The food was lovely thanks for the invite every1xx https://t.co/kkGI0ooOn6,GB,twitter,0.0,54.86376699902865,-6.290965500000001
606,548,9543.0,False,@SVPhillimore @sarahditum @NewStatesman can I just say that some cases are never reported because the violence is so extreme. In HMP 1/2,GB,twitter,-1.0,52.65088638167118,-2.1340110000000005
607,1013,1985.0,False,Kady and Terry have made it all kick off 😂😂 #Loveisland,GB,twitter,-1.0,51.45790063398809,-2.58539
608,515,7227.0,False,Finally home after a disgusting 18hour day for 2 days of celebrations 🎉🎂🎁♊️,GB,twitter,1.0,50.81887558368253,-1.0669855000000004
609,2289,135957.0,False,Sheryl Sandberg: Peter Thiel will remain on the Facebook board https://t.co/8ZrWGa59D9 #business #marketing,GB,twitter,0.0,51.74993881,-0.34017639
610,45,663.0,False,"@MontyBodkin Technically, he is 60 yrs, 6 weeks and 4 days old. Is that better or worse?",GB,twitter,-1.0,52.79459683906733,-3.079494
611,976,10283.0,False,Might make it doable in a day (or 2) from Leeds https://t.co/rBHGTJwzgx,GB,twitter,0.0,53.86422540726752,-1.6943359999999998
612,529,3868.0,False,@highwaylass @officerbigmac34 woof!,GB,twitter,1.0,50.78203303384379,0.286119
613,107,315.0,False,Camera roll at the moment😭🙄 failin ma computing tomorrow https://t.co/x7jpVCVMbu,GB,twitter,0.0,55.92702060274586,-4.328935000000001
614,357,22715.0,False,The beginning of my Mum's midlife crisis https://t.co/Rrlr31xFFV,GB,twitter,-1.0,51.47151451957592,0.0149895
615,400,56299.0,False,@JonesyC88 all the travel info you need is right here 😀,GB,twitter,-1.0,52.41214485808566,-4.001617
616,208,77.0,False,It's all about this @coldplay  @bpmsfx 🙋 https://t.co/8gqLK11cN5,GB,twitter,0.0,53.50917541576678,-1.0381214999999997
617,634,13366.0,False,Daniel pipe down... It's a game #LoveIsland,GB,twitter,-1.0,50.92135482814837,-1.3964669999999997
618,466,17721.0,False,I'm tempted to call this boy 😩,GB,twitter,-1.0,51.754062585659184,-0.2307385
619,635,40471.0,False,Biggest. Man. Ting.  https://t.co/luDnmmlYhp,GB,twitter,0.0,51.46034516709653,-0.1154059999999999
620,3527,49343.0,False,Omg it's all kicking off between Daniel and Olivia love it #LoveIsland,GB,twitter,1.0,50.81887558368253,-1.0669855000000004
621,747,1220.0,False,@bensmith88 https://t.co/x50bqhd9qX,GB,twitter,0.0,51.47951871451352,0.1618535
622,363,2544.0,False,Nobody told me @Wentworth was back!!!! 😍😱😍😱,GB,twitter,-1.0,51.75244984571884,-0.3204420000000001
623,598,9849.0,False,Alfie Deyes voice is the worst sound on this entire planet amen  #ytfandomhonestyhour,GB,twitter,1.0,53.79985711313213,-3.0221290000000005
624,969,2400.0,False,@specutainment @dsceditor @2012ARA1 Hmmm... The Lexus have gone either same US team that ran the very poor Jaguar team about 6 years ago...,GB,twitter,-1.0,52.29326602024312,-1.5314200000000004
625,274,23336.0,False,My hun batz is mic,GB,twitter,-1.0,51.644318675742966,-3.945734999999999
626,2069,22356.0,False,@richarddas @benedictC @ccarnino Doesn't surprise me.,GB,twitter,0.0,51.394368557245095,0.0262989999999999
627,828,4938.0,False,Watching this could you imagine this if it wasn't there think about that hoe Precious,GB,twitter,-1.0,53.50156034651659,-2.504527
628,120,4027.0,False,"أتوّقع اكثر الأرباح اللي تروح حق #BOSE من قطر!
حالتهم حاله والله 🙂",GB,twitter,0.0,53.802038177843606,-1.5654900000000005
629,988,23798.0,False,@dguigsy Saturday. 8pm. A programme just for you on @5liveSport,GB,twitter,-1.0,51.47151451957592,0.0149895
630,380,22681.0,False,If tonight has taught me one thing it's that voting in the EU Referendum is so important for our age group! It's literally life changing!,GB,twitter,-1.0,51.45412060423482,-0.01799
631,3717,13859.0,False,@BiscuitBases It's the 1st June and I've had the heating on all bloody day!! #BritishWeather #BakersHour,GB,twitter,1.0,51.39781057661456,-0.252754
632,735,103110.0,False,"Dear World,
You're not allowed to talk about a thing unless you talk about all the other things.
Love,
@EchoesErrant https://t.co/otsMnRV1mg",GB,twitter,0.0,52.330170297959,-0.0311444999999999
633,119,1697.0,False,@sionhubjc https://t.co/HiqCuuyViI,GB,twitter,0.0,53.47534904324797,-2.3495664999999994
634,260,4388.0,False,Just want to go help out in poverty stricken countries☹️❗️,GB,twitter,-1.0,52.37427738933978,-1.253726
635,417,5919.0,False,@achrisevans sadly people want people to fail been there done that worn that tshirt but I  proved em wrong! I'm a #TopGear fan 👍🏼👍🏼👍🏼👍🏼,GB,twitter,0.0,53.69631191069968,-1.4058525
636,1112,15936.0,False,@shckldg something in the air tonight clearly. You and @pjfrostie are making Twitter a thirsty thirsty place this evening,GB,twitter,-1.0,51.5730271279188,-1.7856895
637,502,3021.0,False,The only revision I love doing is English 😔,GB,twitter,1.0,52.699667061681005,-2.0080795
638,804,89473.0,False,@CathouseGlasgow you open tonight?,GB,twitter,1.0,55.85839558130999,-4.2417515
639,26,56.0,False,New Info leaflets available for 2016-17 'Aspects of Botanical Illustration' Course @BSBA1999,GB,twitter,0.0,52.530541925714566,-2.2038685000000005
640,310,2319.0,False,@steviebrace @GotGotNeed_2016 292 and 616 I have mate,GB,twitter,-1.0,54.5697379277102,-1.322
641,457,3237.0,False,The toners were worth it for our vintage barnets. #BettyBlueEyes @ Putney Arts Theatre https://t.co/UCI6kkufmd,GB,twitter,0.0,51.46135998,-0.21984802
642,0,1702077.0,False,"Heaven's Eyes by Holly Johnson is #nowplaying in Tall Chimney, Swadlincote.  Download it now at https://t.co/CIjuM5j4xp",GB,twitter,0.0,52.77159517,-1.55629528
643,1568,9284.0,False,@scotsunsport @Ladbrokes When will you be back at Ibrox? #ForTheFans,GB,twitter,0.0,55.85839558130999,-4.2417515
644,375,5319.0,False,"Actually wait that is sneaky of Olivia, she is such a massive twat 😾",GB,twitter,1.0,51.451674884083495,-0.1937195
645,592,704.0,False,@LivveyKirtley @IHAWKES1 cool thank you! 👍,GB,twitter,1.0,55.93152788454982,-4.145042
646,566,6302.0,False,You listeners are a tough crowd to impress.  #thearchers,GB,twitter,-1.0,53.07953843287652,-0.9581475
647,275,385.0,False,How on earth are these people running a business; I wouldn't trust them to run a bath. Shocking judgement. https://t.co/yNxAeA7BBy,GB,twitter,0.0,51.49704302186007,-3.1798
648,179,1723.0,False,There's literally going to be cat abuse atk speed aphro trolls...,GB,twitter,-1.0,53.84119157314604,-3.032089000000001
649,114,1372.0,False,I want to be pretty,GB,twitter,-1.0,52.969744440802685,-1.1722659999999996
650,1137,5579.0,False,@BradMattHD @YouTube Thanks bro!,GB,twitter,1.0,55.75947448152295,-4.186459999999999
651,2035,6039.0,False,I'll as fuck burning hot and shivers @sarah_midge is a star for looking after Mason and sending us bed,GB,twitter,0.0,53.507529055528494,-2.4530959999999995
652,873,93421.0,False,"@htwomey Had the last few centuries been about the British not engaging in or supporting the murder of civilians, great.",GB,twitter,0.0,55.85839558130999,-4.2417515
653,1082,11617.0,False,@StephanieMearns where do you see rain any forecast I've seen says sunshine almost the whole day,GB,twitter,1.0,55.93925448555986,-4.755876000000001
654,1851,29947.0,False,@PeterKelly21 it’s you’re,GB,twitter,-1.0,51.41231012,0.01795765
655,482,12382.0,False,Mrs England.. Another absolute melt 😂😂😂 been one day are these people for real 😑🤔😩😂 #LoveIsland,GB,twitter,-1.0,53.51766460606289,-1.1393599999999997
